step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
300.0,11,310.0,8.378378378378379,7.443123438459467,0,0.0,0.612644728636872,0,0.0,0.9790998640630738,0,7.0,0.5345490765572439,3,54.0,0.0,1,40.0,0.0,1,54.0,0.3126398977754773,2,48.0,0.33066419289640664,1,23.0,0.0,0,0.0,1.0,0,6.0,0.9538118786155745,0,0.0,0.9350318126659172,2,100.0,0.31216417312206945,1,5.0,0.32237407663944334,0,2.0,0.9144480752932369,0,0.0,1.0,0,0.0,0.8974540209808397,11,339.0
305.0,12,316.0,8.31578947368421,6.850088135415962,0,0.0,0.9501474481622876,0,2.0,0.6562247625516878,1,3.0,0.4604346166110293,3,69.0,0.0,1,45.0,0.0,0,1.0,0.9715239198533893,2,58.0,0.045939660307307506,1,28.0,0.47597363527791364,0,0.0,1.0,0,7.0,0.824868536567201,0,0.0,0.04388112425713226,2,110.0,0.015373406037335618,2,13.0,0.32295696012537684,0,2.0,0.9426476831864685,0,0.0,1.0,0,0.0,0.6110416912533543,12,338.0
310.0,10,240.0,6.315789473684211,7.33067501446455,0,0.0,0.9709139396112914,1,6.0,0.6515095877406073,1,8.0,0.48580144924518137,3,84.0,0.0,1,50.0,0.4771458446866188,0,1.0,0.9512339991845639,3,72.0,0.22172600454758506,1,33.0,0.4823245919832424,0,0.0,0.5367258009202529,0,6.0,0.6943934957031863,0,0.0,1.0,0,57.0,0.5212813072634312,0,7.0,0.3020100752933549,0,2.0,0.9463612739734882,0,0.0,1.0,0,0.0,0.8703286582740807,10,326.0
315.0,14,298.0,7.641025641025641,7.159193920754057,1,2.0,0.4965012350717079,1,11.0,0.6582064445963608,1,13.0,0.4984100932569131,3,99.0,0.0,1,55.0,0.4777517058325018,0,1.0,0.929357083532366,3,87.0,0.2359361316007555,1,38.0,0.4580643746537391,0,2.0,0.8399943846356633,2,10.0,0.4741845859056655,0,2.0,0.8926765613187231,0,0.0,0.9394931486294983,0,0.0,1.0,0,2.0,0.3092850367080763,0,0.0,1.0,1,3.0,0.4916371636064001,14,325.0
320.0,12,291.0,7.657894736842105,8.01245054851389,1,7.0,0.0,1,16.0,0.6456021753449607,0,0.0,0.6490802268537706,3,114.0,0.0,0,0.0,0.9201051368504325,0,1.0,0.8754630499417936,3,102.0,0.22054937418075773,1,43.0,0.4882498105220563,0,2.0,0.9472368230436579,2,20.0,0.4620765356211973,0,2.0,0.9301192722447924,0,0.0,0.9377344585049808,0,0.0,1.0,1,7.0,0.49171192373760975,0,0.0,1.0,0,3.0,0.7071770871016025,12,317.0
325.0,15,355.0,8.875,7.630856229611469,2,12.0,0.0,1,19.0,0.4913239973655146,1,2.0,0.0005482219502237009,3,131.0,0.2369562341745464,0,0.0,0.9723087806820667,1,3.0,0.0016532743666492484,3,117.0,0.2235778818757604,1,48.0,0.31159482471233174,0,2.0,0.9623283535273688,2,30.0,0.4461463460780284,0,2.0,0.9628490646184524,0,0.0,0.7345565081173204,0,0.0,1.0,1,12.0,0.5182962874142647,0,2.0,0.862392870420804,0,1.0,0.9631103509196386,15,381.0
330.0,14,321.0,7.642857142857143,7.1485862817887,1,17.0,0.5039119673093994,1,24.0,0.48775677654476385,1,7.0,0.13761095560704456,3,146.0,0.2358142738903663,0,0.0,0.4754395617065947,1,8.0,0.0,1,55.0,0.42152037188547054,2,55.0,0.0012157372189667305,0,2.0,0.6898413164744033,2,39.0,0.271818759211772,0,2.0,0.9520653058882036,0,0.0,0.9424734333230439,1,0.0,0.0,1,17.0,0.6443252428372447,0,2.0,0.9067932200750288,0,1.0,0.7757787948492838,14,375.0
335.0,14,380.0,9.047619047619047,6.3657812255845965,1,22.0,0.6592506664201588,1,29.0,0.46483071732315845,1,12.0,0.4776660725894142,3,161.0,0.2861153954103409,0,0.0,1.0,0,0.0,1.0,1,29.0,0.25466269084721904,2,65.0,0.321114429439052,1,6.0,0.2545728723883147,3,51.0,0.00030320961285709627,0,4.0,0.8186410905582611,0,0.0,0.797829545905379,0,0.0,0.7178665971252993,1,22.0,0.42860507244669144,0,2.0,0.8501308318154414,0,1.0,0.3440239045316325,14,404.0
340.0,15,396.0,9.428571428571429,6.9757292465958685,0,1.0,0.9543447637614281,1,34.0,0.0,1,17.0,0.4545515286079955,3,176.0,0.3376494658487143,0,2.0,0.9483475671161206,0,0.0,1.0,2,37.0,8.016725215778611e-05,1,63.0,0.4893530996041344,1,9.0,0.4561814614072966,3,66.0,0.0,1,5.0,0.6327844978545826,0,0.0,0.9052252256607715,0,1.0,0.8470249059602026,1,3.0,0.45512715288791833,0,2.0,0.8204730358988364,1,4.0,0.0010166386921977594,15,420.0
345.0,16,473.0,11.825,7.840531127934954,0,1.0,0.9674174951163268,1,41.0,0.4560331643306492,1,22.0,0.48795610918940807,4,195.0,0.33045862686224536,0,3.0,0.9533682618405258,0,0.0,1.0,2,48.0,0.30275526123458246,1,68.0,0.4860229368248487,1,14.0,0.4883528435661281,3,81.0,0.0,1,10.0,0.6354592091978543,0,0.0,0.9385101583123105,0,1.0,0.9731348436153768,1,8.0,0.4763102973525666,0,4.0,0.8984332997822424,1,9.0,0.0,16,505.0
